,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Area_log,Price_log,loc_updated
152,450.0,2,1,Unfurnished,"Budh Vihar super area 50 sqyrd status Ready to Move floor Ground out of 2 floors transaction Resale furnishing Unfurnished facing East car parking 1 Open bathroom 1 balcony 2 ownership Freehold For Sale 2 BHK 50 yrd, 2 side open Ground Floor, First and Second Floor in H Block, Gali No. 04, Near Laxmi Narain Mandir, BudhVihar read more Contact Agent View Phone No. Share Feedback Agent Sahyog Properties 1000+ Buyers Served",1,3600000,Ready_to_move,Resale,Builder_Floor,6.1092475827643655,15.096444403426338,Budh Vihar
153,100.0,3,2,Furnished,Budh Vihar Phase 1,1,4300000,Ready_to_move,New_Property,Builder_Floor,4.605170185988092,15.274125580663789,Budh Vihar
154,900.0,3,2,Semi-Furnished,Budh Vihar,1,4000000,Ready_to_move,Resale,Builder_Floor,6.802394763324312,15.201804919084164,Budh Vihar
155,500.0,2,2,Semi-Furnished,Budh Vihar Phase 1,1,1650000,Ready_to_move,Resale,Apartment,6.214608098422191,14.316285845876765,Budh Vihar
156,450.0,1,1,Furnished,Budh Vihar,1,2000000,Ready_to_move,Resale,Builder_Floor,6.1092475827643655,14.50865773852422,Budh Vihar
157,75.0,2,2,Semi-Furnished,Budh Vihar,1,3000000,Ready_to_move,Resale,Builder_Floor,4.31748811353631,14.914122846632385,Budh Vihar
158,270.0,2,1,Semi-Furnished,Budh Vihar Phase 1,1,1400000,Ready_to_move,Resale,Apartment,5.598421958998375,14.151982794585487,Budh Vihar
159,500.0,2,1,Semi-Furnished,Budh Vihar Phase 1,1,2000000,Ready_to_move,Resale,Builder_Floor,6.214608098422191,14.50865773852422,Budh Vihar
160,444.0,2,2,Unfurnished,Budh Vihar Phase 1,1,2000000,Ready_to_move,Resale,Apartment,6.095824562432225,14.50865773852422,Budh Vihar
161,400.0,1,1,Furnished,Budh Vihar,1,2000000,Ready_to_move,Resale,Builder_Floor,5.991464547107983,14.50865773852422,Budh Vihar
162,729.0,3,4,Furnished,Budh Vihar,1,2600000,Ready_to_move,Resale,Builder_Floor,6.591673732008657,14.771022002991712,Budh Vihar
163,4050.0,5,3,Furnished,Budh Vihar Phase 1,1,5100000,Ready_to_move,Resale,Builder_Floor,8.306472160100585,15.444751097694555,Budh Vihar
164,2400.0,5,4,Furnished,Budh Vihar Phase 2,1,6000000,Ready_to_move,Resale,Builder_Floor,7.783224016336037,15.60727002719233,Budh Vihar
165,450.0,2,2,Furnished,Budh Vihar,1,4000000,Ready_to_move,Resale,Builder_Floor,6.1092475827643655,15.201804919084164,Budh Vihar
166,405.0,2,3,Furnished,Budh Vihar Phase 2,1,6200000,Ready_to_move,Resale,Builder_Floor,6.003887067106539,15.640059850015321,Budh Vihar
167,666.0,1,2,Furnished,Budh Vihar Phase 1,1,3500000,Ready_to_move,Resale,Builder_Floor,6.501289670540388,15.068273526459642,Budh Vihar
168,1000.0,2,2,Semi-Furnished,"Saptrishi Apartment, Rohini Sector 23",1,7600000,Ready_to_move,Resale,Apartment,6.907755278982138,15.84365880525656,Rohini
169,1360.0,4,3,Semi-Furnished,Rohini Sector 24,1,13500000,Ready_to_move,New_Property,Builder_Floor,7.215239978730098,16.41820024340866,Rohini
170,1550.0,4,3,Semi-Furnished,Rohini Sector 24,1,12500000,Ready_to_move,New_Property,Builder_Floor,7.346010209913294,16.34123920227253,Rohini
171,850.0,3,2,Semi-Furnished,Rohini Sector 23,1,6500000,Ready_to_move,New_Property,Builder_Floor,6.745236349484363,15.687312734865866,Rohini
172,2170.0,4,4,Unfurnished,Rohini Sector 23,2,22000000,Ready_to_move,New_Property,Builder_Floor,7.6824824465345065,16.90655301132259,Rohini
173,720.0,3,2,Semi-Furnished,Rohini Sector 23,1,6000000,Ready_to_move,New_Property,Builder_Floor,6.579251212010101,15.60727002719233,Rohini
174,850.0,3,2,Semi-Furnished,Rohini Sector 23,1,7300000,Ready_to_move,New_Property,Builder_Floor,6.745236349484363,15.80338490611862,Rohini
175,950.0,3,2,Semi-Furnished,Rohini Sector 23,1,7600000,Ready_to_move,New_Property,Builder_Floor,6.856461984594588,15.84365880525656,Rohini
176,2300.0,4,4,Semi-Furnished,Rohini Sector 23,1,20000000,Ready_to_move,New_Property,Builder_Floor,7.7406644019172415,16.811242831518268,Rohini
177,1300.0,4,4,Semi-Furnished,Rohini Sector 22,1,15000000,Ready_to_move,New_Property,Builder_Floor,7.170119543449628,16.523560759066484,Rohini
178,1100.0,3,2,Semi-Furnished,Rohini Sector 20,1,6200000,Ready_to_move,New_Property,Builder_Floor,7.0030654587864625,15.640059850015321,Rohini
179,1030.0,3,2,Furnished,Rohini Sector 20,1,6200000,Ready_to_move,New_Property,Builder_Floor,6.937314081223682,15.640059850015321,Rohini
180,350.0,1,1,Semi-Furnished,"Rohini ( 1 km from Shahbad Dairy, Rohini)",1,2300000,Ready_to_move,New_Property,Builder_Floor,5.857933154483459,14.648419680899377,Rohini
181,750.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,5000000,Ready_to_move,New_Property,Apartment,6.620073206530356,15.424948470398377,Rohini
182,720.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,4700000,Ready_to_move,New_Property,Apartment,6.579251212010101,15.363073066680286,Rohini
183,800.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,5500000,Ready_to_move,New_Property,Apartment,6.684611727667928,15.520258650202699,Rohini
184,350.0,1,1,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,2000000,Ready_to_move,New_Property,Apartment,5.857933154483459,14.50865773852422,Rohini
185,980.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,7300000,Ready_to_move,New_Property,Apartment,6.887552571664617,15.80338490611862,Rohini
186,1600.0,4,3,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,13000000,Ready_to_move,New_Property,Apartment,7.377758908227872,16.38045991542581,Rohini
187,1450.0,3,3,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,11500000,Ready_to_move,New_Property,Apartment,7.279318835414621,16.25785759333348,Rohini
188,445.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,2800000,Ready_to_move,New_Property,Apartment,6.09807428216624,14.845129975145431,Rohini
189,380.0,1,1,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,2200000,Ready_to_move,New_Property,Apartment,5.9401712527204324,14.603967918328545,Rohini
190,680.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,4400000,Ready_to_move,New_Property,Apartment,6.522092798170153,15.29711509888849,Rohini
191,1600.0,3,3,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,13500000,Ready_to_move,New_Property,Apartment,7.377758908227872,16.41820024340866,Rohini
192,630.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,4100000,Ready_to_move,New_Property,Apartment,6.4457198193855785,15.226497531674536,Rohini
193,1500.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,12000000,Ready_to_move,New_Property,Apartment,7.3132203870903005,16.300417207752275,Rohini
194,550.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,3500000,Ready_to_move,New_Property,Apartment,6.309918278226516,15.068273526459642,Rohini
195,2500.0,4,3,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,15000000,Ready_to_move,New_Property,Apartment,7.824046010856294,16.523560759066484,Rohini
196,2800.0,5,4,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,17500000,Ready_to_move,New_Property,Apartment,7.937374696163295,16.67771143889374,Rohini
197,300.0,1,1,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,1900000,Ready_to_move,New_Property,Apartment,5.703782474656202,14.457364444136667,Rohini
198,800.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,5500000,Ready_to_move,New_Property,Apartment,6.684611727667928,15.520258650202699,Rohini
199,1295.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,10000000,Ready_to_move,New_Property,Apartment,7.166265974133638,16.11809565095832,Rohini
200,700.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,4700000,Ready_to_move,New_Property,Apartment,6.551080335043403,15.363073066680286,Rohini
201,350.0,1,1,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,2400000,Ready_to_move,New_Property,Builder_Floor,5.857933154483459,14.690979295318177,Rohini
202,450.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,3800000,Ready_to_move,New_Property,Builder_Floor,6.1092475827643655,15.150511624696614,Rohini
203,2200.0,4,4,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,23000000,Ready_to_move,New_Property,Builder_Floor,7.696212639346408,16.951004773893427,Rohini
204,2300.0,4,4,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,24500000,Ready_to_move,New_Property,Builder_Floor,7.7406644019172415,17.014183675514957,Rohini
205,1150.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,10000000,Ready_to_move,New_Property,Builder_Floor,7.047517221357295,16.11809565095832,Rohini
206,800.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,5500000,Ready_to_move,New_Property,Builder_Floor,6.684611727667928,15.520258650202699,Rohini
207,850.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,7000000,Ready_to_move,New_Property,Builder_Floor,6.745236349484363,15.761420707019589,Rohini
208,720.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,6500000,Ready_to_move,New_Property,Builder_Floor,6.579251212010101,15.687312734865866,Rohini
209,4688.0,5,4,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,135000000,Almost_ready,New_Property,Apartment,8.452761331256847,18.720785336402702,Patel Nagar
210,750.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,5000000,Ready_to_move,New_Property,Apartment,6.620073206530356,15.424948470398377,Rohini
211,3901.0,4,4,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,93000000,Almost_ready,New_Property,Apartment,8.268988209506656,18.348110051117533,Patel Nagar
212,950.0,3,2,Furnished,"Uttam Nagar Floors, Uttam Nagar",1,4370000,Ready_to_move,New_Property,Apartment,6.856461984594588,15.290273567071777,Uttam Nagar
213,1000.0,3,2,Unfurnished,"Virat Residency, Dwarka Mor",1,4620000,Ready_to_move,New_Property,Apartment,6.907755278982138,15.34590526305792,Dwarka
214,850.0,2,1,Semi-Furnished,"Siddhartha Heights, Dwarka Sector 24",1,1900000,Ready_to_move,New_Property,Apartment,6.745236349484363,14.457364444136667,Dwarka
215,2400.0,4,4,Semi-Furnished,"Find Homes, Greater Kailash 2",1,70000000,Ready_to_move,New_Property,Apartment,7.783224016336037,18.064005800013632,Greater Kailash
216,1350.0,3,2,Unfurnished,"MTNL Employees House Welfare Society, Dwarka Sector 24",1,5130000,Ready_to_move,New_Property,Apartment,7.2078598714324755,15.450616217146953,Dwarka
217,540.0,2,2,Semi-Furnished,"Adarsh Homes, Dwarka Mor",1,3000000,Ready_to_move,New_Property,Apartment,6.29156913955832,14.914122846632385,Dwarka
218,1387.0,4,4,Unfurnished,"Delhi Homes Yojana, Dwarka Sector 24",1,5890000,Ready_to_move,New_Property,Apartment,7.23489842031483,15.588766555627771,Dwarka
219,540.0,2,2,Semi-Furnished,"Kushwaha Homes, Uttam Nagar",1,3300000,Ready_to_move,New_Property,Apartment,6.29156913955832,15.009433026436708,Uttam Nagar
220,976.0,2,2,Furnished,"Godrej South Estate, Okhla",1,24900000,Ready_to_move,New_Property,Apartment,6.883462586413093,17.030378361434938,Okhla
221,1050.0,3,2,Unfurnished,"The Elite Spire, Dwarka Sector 21",1,3700000,Ready_to_move,New_Property,Apartment,6.956545443151568,15.123843377614453,Dwarka
222,2700.0,4,3,Semi-Furnished,"APL Builder Floor, Greater Kailash 1",1,60000000,Ready_to_move,New_Property,Builder_Floor,7.90100705199242,17.909855120186375,Greater Kailash
223,1500.0,3,2,Unfurnished,"Kunj Vihar Apartment, Dwarka Sector 12",1,17400000,Ready_to_move,Resale,Apartment,7.3132203870903005,16.671980764184756,Dwarka
224,2900.0,5,5,Furnished,Janakpuri Block A3,1,51000000,Almost_ready,New_Property,Builder_Floor,7.972466015974565,17.7473361906886,Other
225,5025.0,5,5,Unfurnished,Greater Kailash 2,4,170000000,Almost_ready,New_Property,Builder_Floor,8.522180732927277,18.951308995014536,Greater Kailash
226,1000.0,3,2,Semi-Furnished,"Partap Homes, Bhagwati Vihar, Uttam Nagar",1,5510000,Almost_ready,New_Property,Builder_Floor,6.907755278982138,15.522075181129095,Uttam Nagar
227,1135.0,3,3,Furnished,"The Amaryllis, Karol Bagh",2,25000000,Almost_ready,Resale,Apartment,7.034387929915503,17.034386382832476,Karol Bagh
228,2306.0,3,3,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,57000000,Almost_ready,New_Property,Apartment,7.743269700829004,17.858561825798823,Patel Nagar
229,850.0,2,2,Semi-Furnished,"Diamond Heights Multi Estate, Najafgarh",1,2940000,Almost_ready,New_Property,Apartment,6.745236349484363,14.893920139314867,Other
230,1200.0,3,3,Semi-Furnished,"Ashirwad Apartments, Dwarka Sector 12",1,15500000,Ready_to_move,Resale,Apartment,7.090076835776093,16.556350581889475,Dwarka
231,1700.0,3,2,Semi-Furnished,"Sunny Valley Apartments, Dwarka",1,17200000,Ready_to_move,Resale,Apartment,7.438383530044308,16.660419941783687,Dwarka
232,1800.0,4,3,Semi-Furnished,"Vasant Vihar Builder Floor, Vasant Vihar",2,55000000,Ready_to_move,Resale,Builder_Floor,7.495541943884256,17.822843743196746,Other
233,1100.0,2,2,Semi-Furnished,Vasant Kunj,1,15000000,Ready_to_move,Resale,Apartment,7.0030654587864625,16.523560759066484,Vasant Kunj
234,22050.0,4,4,Semi-Furnished,Greater Kailash 1,2,51000000,Almost_ready,New_Property,Builder_Floor,10.001067880874993,17.7473361906886,Greater Kailash
235,1550.0,4,3,Semi-Furnished,Rohini Sector 24,1,13000000,Ready_to_move,New_Property,Builder_Floor,7.346010209913294,16.38045991542581,Rohini
236,1600.0,3,3,Semi-Furnished,Greater Kailash 1,1,30000000,Ready_to_move,New_Property,Builder_Floor,7.377758908227872,17.216707939626428,Greater Kailash
237,700.0,2,2,Semi-Furnished,"Khanpur, Madangir",1,2400000,Ready_to_move,New_Property,Builder_Floor,6.551080335043403,14.690979295318177,Other
238,45.0,4,3,Unfurnished,"Batla House, Okhla",1,5500000,Ready_to_move,New_Property,Builder_Floor,3.80666248977032,15.520258650202699,Okhla
239,3510.0,4,4,Semi-Furnished,"Friends Colony West, New Friends Colony",2,45000000,Ready_to_move,Resale,Builder_Floor,8.163371316459912,17.622173047734595,Friends Colony
240,4500.0,4,4,Semi-Furnished,New Friends Colony,2,60000000,Ready_to_move,New_Property,Builder_Floor,8.411832675758411,17.909855120186375,Friends Colony
241,1800.0,4,4,Semi-Furnished,New Friends Colony,2,65000000,Ready_to_move,New_Property,Builder_Floor,7.495541943884256,17.98989782785991,Friends Colony
242,6000.0,5,5,Semi-Furnished,"Maharani Bagh, New Friends Colony",5,220000000,Ready_to_move,New_Property,Builder_Floor,8.699514748210191,19.20913810431664,Friends Colony
243,4300.0,4,4,Unfurnished,"New Friends Colony carpet area 4300 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold hurry up... dont waste time any where, It is best deal in your pocket budget.well maintained second floor with terrace garden plus 2 additional room on terrace up for sale in new friends colony.the property has 4 king sized bedroom attached bathroom with roof top shower with Jacuzzi. It has 3 big balconies with wonderful outer view. It has modular kitchen with new fittings. It has servant quarter pooja room study room store room etc. It has drawing & dining. It has 2 car parking with gated society. It has 247 hours water supply with full power backup. It is in amazing location. read more Contact Agent View Phone No. Share Feedback Crisil Silver Agent Sagar Home Developers Pvt. Ltd. 1000+ Buyers Served",2,60000000,Ready_to_move,Resale,Builder_Floor,8.366370301681654,17.909855120186375,Friends Colony
244,1700.0,3,3,Semi-Furnished,"Friends Colony East, New Friends Colony",2,38500000,Ready_to_move,New_Property,Builder_Floor,7.438383530044308,17.466168799258014,Friends Colony
245,2500.0,3,3,Semi-Furnished,"Maharani Bagh, New Friends Colony",2,50000000,Ready_to_move,Resale,Apartment,7.824046010856294,17.727533563392424,Friends Colony
246,4500.0,4,4,Semi-Furnished,New Friends Colony,2,75000000,Ready_to_move,New_Property,Builder_Floor,8.411832675758411,18.132998671500584,Friends Colony
247,2450.0,4,4,Furnished,"Friends Colony West, New Friends Colony",2,70000000,Ready_to_move,New_Property,Builder_Floor,7.8038433035387715,18.064005800013632,Friends Colony
248,10350.0,4,5,Semi-Furnished,"Maharani Bagh, New Friends Colony",3,160000000,Ready_to_move,New_Property,Apartment,9.244741798693514,18.890684373198106,Friends Colony
249,4800.0,3,4,Semi-Furnished,"Maharani Bagh, New Friends Colony",1,85000000,Ready_to_move,Resale,Builder_Floor,8.476371196895983,18.258161814454592,Friends Colony
250,1600.0,3,3,Semi-Furnished,New Friends Colony,2,40000000,Ready_to_move,Resale,Apartment,7.377758908227872,17.50439001207821,Friends Colony
251,3500.0,4,4,Unfurnished,New Friends Colony,2,90000000,Ready_to_move,Resale,Builder_Floor,8.160518247477505,18.31532022829454,Friends Colony
252,2100.0,4,5,Semi-Furnished,New Friends Colony,2,56000000,Ready_to_move,New_Property,Builder_Floor,7.6496926237115135,17.840862248699427,Friends Colony
253,4200.0,5,5,Semi-Furnished,"Friends Colony East, New Friends Colony",2,135500000,Ready_to_move,New_Property,Builder_Floor,8.34283980427146,18.724482198284033,Friends Colony
254,1500.0,3,3,Semi-Furnished,New Friends Colony,2,60000000,Ready_to_move,New_Property,Builder_Floor,7.3132203870903005,17.909855120186375,Friends Colony
255,8150.0,4,5,Unfurnished,"Maharani Bagh, New Friends Colony",4,170000000,Ready_to_move,New_Property,Builder_Floor,9.005773206234908,18.951308995014536,Friends Colony
256,2200.0,4,4,Semi-Furnished,"Kalindi Colony, Maharani Bagh, New Friends Colony",2,50000000,Ready_to_move,Resale,Builder_Floor,7.696212639346408,17.727533563392424,Friends Colony
257,3500.0,4,5,Semi-Furnished,New Friends Colony,2,58000000,Ready_to_move,New_Property,Builder_Floor,8.160518247477505,17.875953568510692,Friends Colony
258,2070.0,3,3,Semi-Furnished,"Friends Colony East, New Friends Colony",2,37500000,Ready_to_move,New_Property,Builder_Floor,7.635303886259416,17.43985149094064,Friends Colony
259,3500.0,3,3,Unfurnished,"Maharani Bagh, New Friends Colony",1,45000000,Ready_to_move,Resale,Builder_Floor,8.160518247477505,17.622173047734595,Friends Colony
260,2000.0,4,4,Semi-Furnished,New Friends Colony,3,70000000,Ready_to_move,New_Property,Builder_Floor,7.600902459542082,18.064005800013632,Friends Colony
261,2800.0,5,4,Semi-Furnished,"Taimoor Enclave, New Friends Colony carpet area 2800 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing East overlooking Garden/Park society Taimoor Enclave car parking 2 Covered, 1 Open bathroom 4 balcony 2 ownership Freehold Two floor of the house is available for sale SECOND AND THIRD FLOOR EXTRA made, provision for LIFT can be provided by the OWNER .DDA FLATS of TAIMOOR ENCLAVE, NEAR GURUDWARA, NEW FRIENDS COLONY, SOUTH DELHI , HOUSE IS ON THE SECOND FLOOR have 3 bed room and 2 wash room and and same on the Third Floor, URGENT SALE, BROKER EXCUSE. read more Contact Agent View Phone No. Share Feedback Agent Delhi Homes 100+ Buyers Served",2,29500000,Ready_to_move,Resale,Apartment,7.937374696163295,17.19990082131005,Friends Colony
262,2550.0,4,4,Unfurnished,New Friends Colony,1,60000000,Ready_to_move,Resale,Builder_Floor,7.843848638152473,17.909855120186375,Friends Colony
263,4500.0,4,4,Semi-Furnished,New Friends Colony,2,70000000,Ready_to_move,Resale,Builder_Floor,8.411832675758411,18.064005800013632,Friends Colony
264,1400.0,3,3,Semi-Furnished,New Friends Colony,2,50000000,Ready_to_move,New_Property,Builder_Floor,7.244227515603349,17.727533563392424,Friends Colony
265,2800.0,4,5,Semi-Furnished,New Friends Colony,2,75000000,Ready_to_move,New_Property,Builder_Floor,7.937374696163295,18.132998671500584,Friends Colony
266,2700.0,4,4,Semi-Furnished,"New Friends Colony Floors, New Friends Colony",2,52500000,Ready_to_move,New_Property,Builder_Floor,7.90100705199242,17.776323727561852,Friends Colony
